ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
26_903_3014_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e,0.0102
26_903_3010_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Lower medium,,Diesel,miles,kg CO2e,0.05603
26_903_3011_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Lower medium,,Petrol,miles,kg CO2e,0.07375
26_903_3250_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Lower medium,,Hybrid,miles,kg CO2e,
26_903_3251_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Lower medium,,CNG,miles,kg CO2e,
26_903_3252_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Lower medium,,LPG,miles,kg CO2e,
26_903_3012_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Lower medium,,Unknown,miles,kg CO2e,0.0662
26_903_3013_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.03894
26_903_3014_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e,0.01642
26_903_3015_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Diesel,km,kg CO2e,0.03915
26_903_3016_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Petrol,km,kg CO2e,0.05301
26_903_3253_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Hybrid,km,kg CO2e,
26_903_3254_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,CNG,km,kg CO2e,
26_903_3255_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,LPG,km,kg CO2e,
26_903_3017_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Unknown,km,kg CO2e,0.04255
26_903_3018_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.02629
26_903_3019_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e,0.01044
26_903_3015_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Diesel,miles,kg CO2e,0.06301
26_903_3016_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Petrol,miles,kg CO2e,0.08531
26_903_3253_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Hybrid,miles,kg CO2e,
26_903_3254_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,CNG,miles,kg CO2e,
26_903_3255_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,LPG,miles,kg CO2e,
26_903_3017_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Unknown,miles,kg CO2e,0.06847
26_903_3018_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.04231
26_903_3019_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e,0.0168
26_903_3020_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Diesel,km,kg CO2e,0.0415
26_903_3021_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Petrol,km,kg CO2e,0.05824
26_903_3256_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Hybrid,km,kg CO2e,
26_903_3257_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,CNG,km,kg CO2e,
26_903_3258_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,LPG,km,kg CO2e,
26_903_3022_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Unknown,km,kg CO2e,0.04557
26_903_3023_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.02588
26_903_3024_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e,0.00944
26_903_3020_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Diesel,miles,kg CO2e,0.06679
26_903_3021_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Petrol,miles,kg CO2e,0.09373
26_903_3256_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Hybrid,miles,kg CO2e,
26_903_3257_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,CNG,miles,kg CO2e,
26_903_3258_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,LPG,miles,kg CO2e,
26_903_3022_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Unknown,miles,kg CO2e,0.07334
26_903_3023_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.04165
26_903_3024_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e,0.01519
26_903_3025_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Diesel,km,kg CO2e,0.05061
26_903_3026_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Petrol,km,kg CO2e,0.08949
26_903_3259_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Hybrid,km,kg CO2e,
26_903_3260_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,CNG,km,kg CO2e,
26_903_3261_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,LPG,km,kg CO2e,
26_903_3027_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Unknown,km,kg CO2e,0.06834
26_903_3028_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.03629
26_903_3029_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e,0.01272
26_903_3025_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Diesel,miles,kg CO2e,0.08145
26_903_3026_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Petrol,miles,kg CO2e,0.14403
26_903_3259_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Hybrid,miles,kg CO2e,
26_903_3260_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,CNG,miles,kg CO2e,
26_903_3261_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,LPG,miles,kg CO2e,
26_903_3027_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Unknown,miles,kg CO2e,0.10998
26_903_3028_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.05841
26_903_3029_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e,0.02047
26_903_3030_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Diesel,km,kg CO2e,0.04154
26_903_3031_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Petrol,km,kg CO2e,0.06587
26_903_3262_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Hybrid,km,kg CO2e,
26_903_3263_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,CNG,km,kg CO2e,
26_903_3264_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,LPG,km,kg CO2e,
26_903_3032_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Unknown,km,kg CO2e,0.06208
26_903_3033_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.03615
26_903_3034_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e,0.01628
26_903_3030_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Diesel,miles,kg CO2e,0.06686
26_903_3031_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Petrol,miles,kg CO2e,0.10601
26_903_3262_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Hybrid,miles,kg CO2e,
26_903_3263_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,CNG,miles,kg CO2e,
26_903_3264_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,LPG,miles,kg CO2e,
26_903_3032_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Unknown,miles,kg CO2e,0.09991
26_903_3033_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.05817
26_903_3034_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e,0.02619
26_903_3035_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2e,0.0483
26_903_3036_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2e,0.0549
26_903_3265_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Hybrid,km,kg CO2e,
26_903_3266_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,CNG,km,kg CO2e,
26_903_3267_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,LPG,km,kg CO2e,
26_903_3037_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2e,0.05061
26_903_3038_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.03308
26_903_3039_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e,0.01106
26_903_3035_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2e,0.07773
26_903_3036_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2e,0.08836
26_903_3265_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Hybrid,miles,kg CO2e,
26_903_3266_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,CNG,miles,kg CO2e,
26_903_3267_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,LPG,miles,kg CO2e,
26_903_3037_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2e,0.08145
26_903_3038_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.05323
26_903_3039_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e,0.0178
26_903_3040_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Diesel,km,kg CO2e,0.04335
26_903_3041_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Petrol,km,kg CO2e,0.05114
26_903_3268_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Hybrid,km,kg CO2e,
26_903_3269_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,CNG,km,kg CO2e,
26_903_3270_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,LPG,km,kg CO2e,
26_903_3042_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Unknown,km,kg CO2e,0.04538
26_903_3043_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.02715
26_903_3044_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e,0.01455
26_903_3040_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Diesel,miles,kg CO2e,0.06977
26_903_3041_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Petrol,miles,kg CO2e,0.08231
26_903_3268_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Hybrid,miles,kg CO2e,
26_903_3269_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,CNG,miles,kg CO2e,
26_903_3270_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,LPG,miles,kg CO2e,
26_903_3042_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Unknown,miles,kg CO2e,0.07303
26_903_3043_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.04369
26_903_3044_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e,0.02341
26_904_3045_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Diesel,km,kg CO2e,0.03409
