ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
28_907_3130_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,50% Laden,km,kg CO2e,0.20237
28_907_3131_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,100% Laden,km,kg CO2e,0.25296
28_907_3132_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,Average laden,km,kg CO2e,0.22058
28_907_3129_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,0% Laden,miles,kg CO2e,0.24426
28_907_3130_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,50% Laden,miles,kg CO2e,0.32568
28_907_3131_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,100% Laden,miles,kg CO2e,0.4071
28_907_3132_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,Average laden,miles,kg CO2e,0.35499
28_907_3133_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,0% Laden,tonne.km,kg CO2e,
28_907_3134_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,50% Laden,tonne.km,kg CO2e,0.02257
28_907_3135_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,100% Laden,tonne.km,kg CO2e,0.01409
28_907_3136_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,Average laden,tonne.km,kg CO2e,0.01823
28_907_3133_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,0% Laden,km,kg CO2e,0.15162
28_907_3134_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,50% Laden,km,kg CO2e,0.20159
28_907_3135_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,100% Laden,km,kg CO2e,0.25157
28_907_3136_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,Average laden,km,kg CO2e,0.21898
28_907_3133_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,0% Laden,miles,kg CO2e,0.24401
28_907_3134_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,50% Laden,miles,kg CO2e,0.32444
28_907_3135_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,100% Laden,miles,kg CO2e,0.40486
28_907_3136_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,Average laden,miles,kg CO2e,0.35241
28_907_3137_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e,
28_907_3138_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e,0.02886
28_907_3139_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e,0.01757
28_907_3140_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e,0.02359
28_907_3137_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,0% Laden,km,kg CO2e,0.15527
28_907_3138_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,50% Laden,km,kg CO2e,0.19734
28_907_3139_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,100% Laden,km,kg CO2e,0.23942
28_907_3140_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,Average laden,km,kg CO2e,0.21154
28_907_3137_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,0% Laden,miles,kg CO2e,0.24987
28_907_3138_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,50% Laden,miles,kg CO2e,0.31759
28_907_3139_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,100% Laden,miles,kg CO2e,0.38531
28_907_3140_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,Average laden,miles,kg CO2e,0.34045
28_908_3109_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,tonne.km,kg CO2e,
28_908_3110_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,tonne.km,kg CO2e,0.12758
28_908_3111_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,tonne.km,kg CO2e,0.06889
28_908_3112_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,tonne.km,kg CO2e,0.14669
28_908_3109_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,kg CO2e,0.13155
28_908_3110_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,kg CO2e,0.14299
