ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
19_505_5153_15_1,Scope 3,Material use,Plastic,Plastics: PVC (incl. forming),,Re-used,tonnes,kg CO2e,
19_505_5154_15_1,Scope 3,Material use,Plastic,Plastics: PVC (incl. forming),,Open-loop source,tonnes,kg CO2e,
19_505_5155_15_1,Scope 3,Material use,Plastic,Plastics: PVC (incl. forming),,Closed-loop source,tonnes,kg CO2e,1847.82267
19_506_5156_15_1,Scope 3,Material use,Paper,Paper and board: board,,Primary material production,tonnes,kg CO2e,1199.72542
19_506_5157_15_1,Scope 3,Material use,Paper,Paper and board: board,,Re-used,tonnes,kg CO2e,
19_506_5158_15_1,Scope 3,Material use,Paper,Paper and board: board,,Open-loop source,tonnes,kg CO2e,
19_506_5159_15_1,Scope 3,Material use,Paper,Paper and board: board,,Closed-loop source,tonnes,kg CO2e,1098.11442
19_506_5160_15_1,Scope 3,Material use,Paper,Paper and board: mixed,,Primary material production,tonnes,kg CO2e,1288.50358
19_506_5161_15_1,Scope 3,Material use,Paper,Paper and board: mixed,,Re-used,tonnes,kg CO2e,
19_506_5162_15_1,Scope 3,Material use,Paper,Paper and board: mixed,,Open-loop source,tonnes,kg CO2e,
19_506_5163_15_1,Scope 3,Material use,Paper,Paper and board: mixed,,Closed-loop source,tonnes,kg CO2e,1068.77475
19_506_5164_15_1,Scope 3,Material use,Paper,Paper and board: paper,,Primary material production,tonnes,kg CO2e,1345.0779
19_506_5165_15_1,Scope 3,Material use,Paper,Paper and board: paper,,Re-used,tonnes,kg CO2e,
19_506_5166_15_1,Scope 3,Material use,Paper,Paper and board: paper,,Open-loop source,tonnes,kg CO2e,
19_506_5167_15_1,Scope 3,Material use,Paper,Paper and board: paper,,Closed-loop source,tonnes,kg CO2e,1050.0779
