ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
25_300_3244_9_4,Scope 3,Business travel- land,Cars (by market segment),Mini,,Hybrid,miles,kg CO2e of N2O per unit,
25_300_3245_9_1,Scope 3,Business travel- land,Cars (by market segment),Mini,,CNG,miles,kg CO2e,
25_300_3245_9_2,Scope 3,Business travel- land,Cars (by market segment),Mini,,CNG,miles,kg CO2e of CO2 per unit,
25_300_3245_9_3,Scope 3,Business travel- land,Cars (by market segment),Mini,,CNG,miles,kg CO2e of CH4 per unit,
25_300_3245_9_4,Scope 3,Business travel- land,Cars (by market segment),Mini,,CNG,miles,kg CO2e of N2O per unit,
25_300_3246_9_1,Scope 3,Business travel- land,Cars (by market segment),Mini,,LPG,miles,kg CO2e,
25_300_3246_9_2,Scope 3,Business travel- land,Cars (by market segment),Mini,,LPG,miles,kg CO2e of CO2 per unit,
25_300_3246_9_3,Scope 3,Business travel- land,Cars (by market segment),Mini,,LPG,miles,kg CO2e of CH4 per unit,
25_300_3246_9_4,Scope 3,Business travel- land,Cars (by market segment),Mini,,LPG,miles,kg CO2e of N2O per unit,
25_300_3002_9_1,Scope 3,Business travel- land,Cars (by market segment),Mini,,Unknown,miles,kg CO2e,0.21002
25_300_3002_9_2,Scope 3,Business travel- land,Cars (by market segment),Mini,,Unknown,miles,kg CO2e of CO2 per unit,0.20892
25_300_3002_9_3,Scope 3,Business travel- land,Cars (by market segment),Mini,,Unknown,miles,kg CO2e of CH4 per unit,0.00056
25_300_3002_9_4,Scope 3,Business travel- land,Cars (by market segment),Mini,,Unknown,miles,kg CO2e of N2O per unit,0.00054
25_300_3003_9_1,Scope 3,Business travel- land,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,
25_300_3003_9_2,Scope 3,Business travel- land,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,
25_300_3003_9_3,Scope 3,Business travel- land,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,
25_300_3003_9_4,Scope 3,Business travel- land,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,
25_300_3004_9_1,Scope 3,Business travel- land,Cars (by market segment),Mini,,Battery Electric Vehicle,miles,kg CO2e,0.05343
25_300_3004_9_2,Scope 3,Business travel- land,Cars (by market segment),Mini,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.05273
25_300_3004_9_3,Scope 3,Business travel- land,Cars (by market segment),Mini,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00029
25_300_3004_9_4,Scope 3,Business travel- land,Cars (by market segment),Mini,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00041
25_300_3005_4_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Diesel,km,kg CO2e,0.13452
25_300_3005_4_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Diesel,km,kg CO2e of CO2 per unit,0.13284
25_300_3005_4_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Diesel,km,kg CO2e of CH4 per unit,0.000005
25_300_3005_4_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3006_4_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Petrol,km,kg CO2e,0.14276
25_300_3006_4_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Petrol,km,kg CO2e of CO2 per unit,0.14208
25_300_3006_4_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3006_4_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3247_4_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Hybrid,km,kg CO2e,
25_300_3247_4_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Hybrid,km,kg CO2e of CO2 per unit,
25_300_3247_4_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Hybrid,km,kg CO2e of CH4 per unit,
25_300_3247_4_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Hybrid,km,kg CO2e of N2O per unit,
25_300_3248_4_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,CNG,km,kg CO2e,
25_300_3248_4_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,CNG,km,kg CO2e of CO2 per unit,
25_300_3248_4_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,CNG,km,kg CO2e of CH4 per unit,
25_300_3248_4_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,CNG,km,kg CO2e of N2O per unit,
25_300_3249_4_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,LPG,km,kg CO2e,
25_300_3249_4_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,LPG,km,kg CO2e of CO2 per unit,
25_300_3249_4_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,LPG,km,kg CO2e of CH4 per unit,
25_300_3249_4_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,LPG,km,kg CO2e of N2O per unit,
25_300_3007_4_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Unknown,km,kg CO2e,0.14194
25_300_3007_4_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Unknown,km,kg CO2e of CO2 per unit,0.14111
25_300_3007_4_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Unknown,km,kg CO2e of CH4 per unit,0.0003
25_300_3007_4_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Unknown,km,kg CO2e of N2O per unit,0.00052
25_300_3008_4_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.05669
25_300_3008_4_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.05622
25_300_3008_4_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00022
25_300_3008_4_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00025
25_300_3009_4_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Battery Electric Vehicle,km,kg CO2e,0.03777
25_300_3009_4_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.03731
25_300_3009_4_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00019
25_300_3009_4_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00027
25_300_3005_9_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Diesel,miles,kg CO2e,0.21649
25_300_3005_9_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Diesel,miles,kg CO2e of CO2 per unit,0.21378
25_300_3005_9_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
